Name,Rating,Price Rs,RAM Gb,ROM Gb,Expandable GB,Size Cm,Size Inch,R1 Cam MP,R2 Cam MP,R3 Cam MP,R4 Cam MP,Battery Mah,Processor,Image
"I Kall K9 (Blue, 16 GB)",3.4,"4,799",2,16,,15.24,6,5,,,,2800,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J6 Plus (Black, 64 GB)",4.3,"14,000",4,64,512,15.24,6,13,5,,,3300,Qualcomm Snapdragon SD425 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Karbonn Titanium S9 Plus (Midnight Blue, 32 GB)",3.7,"6,699",2,32,,15.49,6.1,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 5 Pro (Rose Gold, 64 GB)",4.5,"13,790",4,64,128,15.21,5.99,12,5,,,4000,Qualcomm Snapdragon 636 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 6 Pro (Gold, 32 GB)",4.3,"10,995",3,32,256,14.83,5.84,12,5,,,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K-2 PLUS (Blue, 64 GB)",,"5,899",4,64,,13.97,5.5,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K-2 PLUS (Green & Blue, 64 GB)",,"5,899",4,64,,13.97,5.5,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Y3 (Prime Black, 32 GB)",4.3,"10,990",3,32,512,15.9,6.26,12,2,,,4000,Qualcomm Snapdragon 632 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Lenovo Z6 Pro (Black, 128 GB)",3.8,"26,999",8,128,512,16.23,6.39,48,2,16,8,4000,Qualcomm SDM855 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Micromax CANVAS 2 PLUS (jet black, 32 GB)",3.8,"7,799",3,32,,14.48,5.7,13,,,,4000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J7 Prime (Gold, 32 GB)",4.2,"15,995",3,32,256,13.97,5.5,13,,,,3300,Exynos 7870 Octa Core 1.6GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"LG W10 (Smokey Gray, 32 GB)",3.9,"10,990",3,32,256,15.72,6.19,13,5,,,4000,Helio P22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 8A (Midnight Black, 32 GB)",4.3,"8,990",3,32,512,15.8,6.22,12,,,,5000,Qualcomm Snapdragon 439 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Comio X1 Note (Sunrise Gold, 32 GB)",3.8,"8,495",3,32,128,15.24,6,13,5,,,2900,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Infinix Note 5 Stylus (Bordeaux Red, 64 GB)",3.9,"16,999",4,64,128,15.06,5.93,16,,,,4000,Mediatek Helio P23 Octa-core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Infinix Note 5 Stylus (Charcoal Blue, 64 GB)",3.9,"16,999",4,64,128,15.06,5.93,16,,,,4000,Mediatek Helio P23 Octa-core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K 8 NEw (Red, 16 GB)",3,"4,499",2,16,,13.97,5.5,5,,,,2200,Quadcore Processor,https://rukminim1.flixcart.com/image/312/312/k226oi80/mobile/d/g/y/i-kall-k-8-new-k-8-new-original-imafhhtcswfwyxjt.jpeg?q=70
"Panasonic Eluga I2 Activ (Gold, 16 GB)",3.6,"6,999",2,16,128,12.7,5,8,,,,2200,MTK6737 Processor,https://rukminim1.flixcart.com/image/312/312/j6pctjk0/mobile/b/h/h/panasonic-eluga-i2-activ-eb-90s50y2ah-original-imaexynhbebewwbt.jpeg?q=70
"I Kall K210 (Pink, 16 GB)",2.8,"4,499",2,16,,13.97,5.5,5,,,,2800,Quadcore Processor,https://rukminim1.flixcart.com/image/312/312/kb9ou4w0/mobile/f/k/9/i-kall-k210-k210-original-imafsngcszkhzgpf.jpeg?q=70
"LG Q Stylus (Black, 32 GB)",3.8,"15,899",3,32,2,15.75,6.2,16,,,,3300,MediaTek MTK 6750S 1.5 Ghz Octa-core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F3 Deepika Padukone Limited Edition (Rose Gold, 64 GB)",4.3,"17,000",4,64,128,13.97,5.5,13,,,,3200,Mediatek MT6750T Octa Core 1.5 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K400 (Black, 64 GB)",2.8,"6,099",4,64,,15.24,6,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A70 (Blue, 128 GB)",4.3,"30,900",6,128,512,17.02,6.7,32,5,8,,4500,Qualcomm Snapdragron 675 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Motorola Edge+ (Smoky Sangria, 256 GB)",4.1,"74,999",12,256,,17.02,6.7,108,16,8,,5000,Qualcomm Snapdragon 865 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K4 PLUS (Blue, 64 GB)",2.3,"6,099",4,64,,15.24,6,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung J7 Max (Black, 32 GB)",4.3,"19,995",4,32,256,14.48,5.7,13,,,,3300,Mediatek Octa-Core 1.69GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Moto E5 (Grey/Flash Gray, 16 GB)",4.3,"12,000",2,16,,14.48,5.7,13,,,,4000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J6 Plus (Red, 64 GB)",4.3,"13,600",4,64,512,15.24,6,13,5,,,3300,Qualcomm Snapdragon SD425 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J4 (Black, 16 GB)",4.3,"8,990",2,16,256,13.97,5.5,13,,,,3000,Exynos 7570 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"ITEL A46 (DARK WATER, 32 GB)",4.1,"6,099",2,32,,13.84,5.45,8,,,,2400,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A7 (Glaring Gold, 64 GB)",4.3,"16,990",3,64,256,15.75,6.2,13,2,,,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K3 (Gradient Red, 16 GB)",3.1,"5,499",2,16,,15.9,6.26,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Asus Zenfone Max (White, 16 GB)",4.1,"10,999",2,16,64,13.97,5.5,13,,,,5000,Qualcomm Snapdragon 410 Quad Core 1GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K4 PLUS (Green, 64 GB)",2.3,"6,099",4,64,,15.24,6,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 9N (Sapphire Blue, 64 GB)",4.3,"15,999",4,64,256,14.83,5.84,13,2,,,3000,Kirin 659 Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Panasonic Eluga Switch (Gun Metal Grey, 32 GB)",3.4,"14,990",2,32,,13.97,5.5,13,,,,2910,Cortex A53 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y53 (Crown Gold, 16 GB)",4.2,"11,190",2,16,256,12.7,5,8,,,,2500,Qualcomm Snapdragon 425 64-bit Quad Core 1.4GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy Note 10 Plus (Aura Glow, 256 GB)",4.6,"85,000",12,256,1,17.27,6.8,12,,,,4300, Exynos 9820 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",4.2,"31,000",6,128,512,17.02,6.7,64,5,8,,4500,Qualcomm SM6150 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Mi Mix 2 (Black, 128 GB)",4.3,"19,999",6,128,,15.21,5.99,12,,,,3400,Qualcomm Snapdragon 835 Octa Core 2.5 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 4 (Black, 32 GB)",4.2,"8,990",3,32,128,12.7,5,13,,,,4100,Snapdragon 435 Processor,https://rukminim1.flixcart.com/image/312/312/jcnovbk0/mobile/p/u/g/mi-redmi-4-4-original-imaffqz4jkfjhfvt.jpeg?q=70
"OPPO F11 Pro Marvel’s Avengers Limited Edition (Space Blue, 128 GB)",,"28,990",6,128,,16.51,6.5,48,,,,4000,P70 octa core Processor,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/u/v/n/f11-pro-marvel-s-avengers-limited-edition-128-d-cph1969-oppo-6-original-imafhg4ft7jcafvh.jpeg?q=70
"Vivo V5 (Crown gold, 32 GB)",4.3,"17,980",4,32,128,13.97,5.5,13,,,,3000,MediaTek MT6750 64-bit Octa Core 1.5GHz Processor,https://rukminim1.flixcart.com/image/312/312/mobile/z/q/y/vivo-v5-v5-original-imaeznchtf7nsn3r.jpeg?q=70
"Samsung Galaxy A71 (Prism Crush Silver, 128 GB)",4.4,"33,990",8,128,512,17.02,6.7,64,12,5,5,4500,Qualcomm SM7150 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i4 (Nebula Black, 64 GB)",4.3,"14,994",4,64,256,15.75,6.2,13,8,,,3500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Gionee A1 (Black, 64 GB)",4,"21,499",4,64,256,13.97,5.5,13,,,,4010,MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A83 (2018 Edition) (Champagne, 64 GB)",4.3,"19,000",4,64,,14.48,5.7,13,,,,3180,MT6763T Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Micromax Canvas 2 (Chrome Black, 16 GB)",3.7,"6,399",3,16,64,12.7,5,13,,,,3050,Mediatek MT6737 Quad Core 1.25GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y53 (Matte Black, 16 GB)",4.2,"8,490",2,16,256,12.7,5,8,,,,2500,Qualcomm Snapdragon 425 64-bit Quad Core 1.4GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 6 Pro (Red, 64 GB)",4.3,"12,920",4,64,256,14.83,5.84,12,5,,,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy S10 Plus (Ceramic Black, 512 GB)",4.6,"73,800",8,512,512,16.26,6.4,16,12,,,4100,Exynos 9 9820 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Itel A44 Pro (Champagne, 16 GB)",4.3,"6,290",2,16,,13.84,5.45,8,,,,2400,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F1 Plus (Gold, 64 GB)",4,"27,500",4,64,,13.97,5.5,13,,,,2850,Cortex-A53 (Mediatek MT6755 Helio P10) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Coolpad Note 5 (Royal Gold, 32 GB)",3.9,"9,995",4,32,64,13.97,5.5,13,,,,4010,MSM8952 Snapdragon 617 ARM Cortex A53 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A83 (2018 Edition) (Blue, 64 GB)",4.3,"15,000",4,64,,14.48,5.7,13,,,,3180,MT6763T Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy M30S (Black, 128 GB)",4.3,"17,077",4,128,512,16.26,6.4,48,8,,,6000,Exynos 9611 octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J4 (Blue, 32 GB)",4.2,"13,023",3,32,256,13.97,5.5,13,,,,3000,Exynos 7570 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A3s (Red, 16 GB)",4.4,"9,500",2,16,256,15.75,6.2,13,2,,,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A6+ (Blue, 64 GB)",4.4,"25,600",4,64,,15.24,6,16,5,,,3500,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y12 (Aqua Blue, 32 GB)",4.3,"13,999",4,32,256,16.13,6.35,13,2,8,,5000,MediaTek Helio P22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Voto V2 (Rose Gold, 16 GB)",3.5,"4,499",2,16,,12.7,5,13,,,,3000,Spreadtrum SC9832 Cortex A7 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 3 Pro (Nitro Blue, 64 GB)",4.5,"15,999",6,64,256,16,6.3,16,5,,,4045,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Virat FanBox Moto G Turbo Virat Kohli (Black, 16 GB)",4.2,"8,999",2,16,32,12.7,5,13,,,,2470,Qualcomm Snapdragon Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 1 (Moonlight Silver, 128 GB)",4.3,"10,990",6,128,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 1 (Diamond Black, 128 GB)",4.3,"10,999",6,128,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://rukminim1.flixcart.com/image/312/312/jr3t5e80/mobile/w/q/z/realme-realme1-realme1-original-imafaxtzykdnzap3.jpeg?q=70
"Realme 1 (Diamond Red, 32 GB)",,"11,900",3,32,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://rukminim1.flixcart.com/image/312/312/jr3t5e80/mobile/f/w/z/realme-realme1-cph1859-original-imafcws4dverzfqv.jpeg?q=70
"Realme 1 (Diamond Red, 64 GB)",4.3,"10,299",4,64,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://rukminim1.flixcart.com/image/312/312/jr3t5e80/mobile/f/w/z/realme-realme1-cph1859-original-imafcws4dverzfqv.jpeg?q=70
"Realme 1 (Diamond Black, 32 GB)",,"11,990",3,32,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 1 (Black, 64 GB)",4.3,"10,990",4,64,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 1 (Moonlight Silver, 32 GB)",,"10,999",3,32,,15.24,6,13,,,,3410,MediaTek Helio P60 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 5 (Black, 64 GB)",4.4,"11,490",4,64,128,15.21,5.99,12,,,,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y53i (Matte Black, 16 GB)",4.2,"7,990",2,16,256,12.7,5,8,,,,2500,Qualcomm MSM8917 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO K3 (Aurora Blue, 64 GB)",4.2,"23,990",6,64,,16.51,6.5,16,,,,3765,Snapdragon 710 octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO K3 (Jade Black, 128 GB)",4.1,"29,999",8,128,,16.51,6.5,16,,,,3765,Snapdragon 710 octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K 500 (Blue, 64 GB)",3,"6,599",4,64,,15.9,6.26,8,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Red, 32 GB)",4.3,"14,500",4,32,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Gold, 64 GB)",4.3,"15,500",4,64,,15.06,5.93,16,,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Black, 32 GB)",4.3,"12,722",4,32,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Blue, 32 GB)",4.3,"12,722",4,32,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Black, 64 GB)",4.3,"15,500",4,64,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Blue, 64 GB)",4.3,"15,500",4,64,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 7X (Gold, 32 GB)",4.3,"14,000",4,32,256,15.06,5.93,16,2,,,3340,Kirin 659 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J4 (Gold, 16 GB)",4.3,"9,500",2,16,256,13.97,5.5,13,,,,3000,Exynos 7570 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"HTC Desire 826 (Blue Lagoon, 16 GB)",3.7,"27,990",2,16,128,13.97,5.5,13,,,,2600,Qualcomm Snapdragon 615 Octa Core 1.7GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy Note 9 (Metallic Copper, 128 GB)",4.6,"73,600",6,128,512,16.26,6.4,12,12,,,4000,Exynos 9810 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Asus ROG Phone 3 (Black, 256 GB)",4.3,"57,999",12,256,,16.74,6.59,64,13,5,,6000,Qualcomm Snapdragon 865+ (SM8250) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K6 (Red, 32 GB)",3,"6,299",4,32,,15.9,6.26,5,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo V9 (Pearl Black, 64 GB)",4.5,"23,990",4,64,256,16,6.3,16,5,,,3260,Qualcomm Snapdragon 626 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 2 Pro (Ice Lake, 64 GB)",4.5,"16,990",6,64,256,16,6.3,16,2,,,3500,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,https://rukminim1.flixcart.com/image/312/312/jmgmmq80/mobile/x/m/y/realme-2-pro-rmx1801-original-imaf9cu2przq9g8z.jpeg?q=70
"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)",4.6,"53,990",4,64,256,15.75,6.2,12,,,,3500,Exynos 8895 Octa Core 2.3GHz Processor,https://rukminim1.flixcart.com/image/312/312/j1nvwcw0/mobile/q/w/v/samsung-galaxy-s8-plus-sm-g955f-original-imaet6mkffszygpy.jpeg?q=70
"Vivo V11 (Nebula Purple, 64 GB)",4.5,"24,990",6,64,256,16,6.3,16,5,,,3315,MediaTek P60 Octa Core 2.0 GHz Processor,https://rukminim1.flixcart.com/image/312/312/jmgmmq80/mobile/g/u/3/vivo-v11-pd1813f-ex-vivo-1806-original-imaf9cy8n9tcp3nz.jpeg?q=70
"Honor 7C (Blue, 32 GB)",4.2,"12,999",3,32,256,15.21,5.99,13,2,,,3000,Qualcomm SDM450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Alcatel Idol 4 (Metal Silver, 16 GB)",3.7,"16,999",3,16,512,13.21,5.2,13,,,,2610,MSM8952 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Nokia 9 (Blue, 128 GB)",3.8,"31,999",6,128,,15.21,5.99,5,,,,3320,Qualcomm Snapdragon 845 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Alcatel Idol 4 (Dark Grey, 16 GB)",3.7,"16,999",3,16,512,13.21,5.2,13,,,,2610,MSM8952 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A57 (Gold, 32 GB)",4.2,"13,500",3,32,256,13.21,5.2,13,,,,2900,Qualcomm Snapdragon 435 Octa Core 1.4GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A71 New Edition (Black, 16 GB)",4.4,"9,940",3,16,256,13.21,5.2,13,,,,3000,Snapdragon 450 (MSM450) Octa Core 1.8 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Blackberry Evolve (Black, 64 GB)",3.7,"29,999",4,64,256,15.21,5.99,13,13,,,4000,Qualcomm SDM450 with 64 bit Octa-core 1.8GHz Cortex-A53 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"POCO F1 (Rosso Red, 64 GB)",4.5,"21,999",6,64,256,15.7,6.18,12,5,,,4000,Qualcomm Snapdragon 845 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Kekai S5 (Blue, 16 GB)",2.8,"4,679",2,16,32,13.97,5.5,5,,,,3200,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Ismart i 1 Jumbo (Dark Red, 16 GB)",3,"5,899",2,16,,15.21,5.99,5,,,,3000,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo V7 (Gold, 32 GB)",4.4,"18,990",4,32,256,14.48,5.7,16,,,,3000,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A5s (Red, 32 GB)",4.3,"12,990",3,32,256,15.75,6.2,13,2,,,4230,MTK MT6765 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy Note 10 (Aura Black, 256 GB)",4.5,"75,000",8,256,,16,6.3,12,,,,3500,Exynos 9825 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K200 (Red, 16 GB)",3.5,"4,499",2,16,,13.97,5.5,5,,,,2500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon I Ace (Midnight Blue, 16 GB)",4.2,"7,805",2,16,,13.84,5.45,13,,,,3050,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"ITEL A46 (NEON WATER, 32 GB)",4.1,"6,099",2,32,,13.84,5.45,8,,,,2400,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Nokia 5 (Tempered Blue, 16 GB)",4,"11,990",2,16,128,13.21,5.2,13,,,,3000,Qualcomm Snapdragon 430 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Ismart Is-58 Power (Blue, 16 GB)",2.5,"4,299",2,16,,15.24,6,5,,,,2800,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K800 (Red, 16 GB)",3.2,"4,499",2,16,,13.97,5.5,5,,,,2500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"I Kall K800 (Blue, 16 GB)",3.2,"4,499",2,16,,13.97,5.5,5,,,,2500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Mi 10 (Twilight Grey, 128 GB)",4.3,"46,980",8,128,,16.94,6.67,108,13,2,2,4780,Qualcomm Snapdragon 865 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Motorola Razr (Black, 128 GB)",3.8,"1,24,999",6,128,,15.75,6.2,16,,,,2510,SDM710 Processor,https://rukminim1.flixcart.com/image/312/312/k7nnrm80/mobile/c/q/y/motorola-razr-paht001-0in-original-imafpufaqywyygyk.jpeg?q=70
"Asus Zenfone Selfie (Silver, 16 GB)",3.9,"14,999",2,16,128,13.97,5.5,13,,,,3000,Qualcomm Snapdragon 615 MSM8939 Processor,https://rukminim1.flixcart.com/image/312/312/mobile/x/d/y/asus-zenfone-selfie-zd551kl-zd551kl-6j210ww-original-imaebpvwhwajrmrt.jpeg?q=70
"I Kall K800 (Blue, 16 GB)",3.2,"4,499",2,16,,13.97,5.5,5,,,,2500,Quadcore Processor,https://rukminim1.flixcart.com/image/312/312/kelptow0/mobile/g/h/z/i-kall-k800-k800-original-imafv8v4ujc4k7qh.jpeg?q=70
"Motorola Razr (Gold, 128 GB)",3.8,"1,24,999",6,128,,15.75,6.2,16,,,,2510,SDM710 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
